333	0,0041848
332	0,00418892
331	0,00424505
330	0,00438385
329	0,00457596
328	0,00457009
327	0,00495107
326	0,00531679
325	0,00567579
324	0,00613743
323	0,00661756
322	0,00720476
321	0,00776734
320	0,00843796
319	0,00922032
318	0,00969912
317	0,0104008
316	0,0110369
315	0,011652
314	0,0121416
313	0,0125966
312	0,01315
311	0,0135808
310	0,01425
309	0,0151866
308	0,0161858
307	0,0174883
306	0,0192718
305	0,0213497
304	0,023934
303	0,0268962
302	0,0300129
301	0,0332168
300	0,0364654
299	0,0396551
298	0,0431787
297	0,0471295
296	0,0520483
295	0,0578563
294	0,0644916
293	0,071685
292	0,079685
291	0,0892441
290	0,101946
289	0,117668
288	0,13401
287	0,147636
286	0,157801
285	0,16588
284	0,172807
283	0,179161
282	0,184863
281	0,188705
280	0,190623
279	0,191645
278	0,192001
277	0,191384
276	0,189326
275	0,186076
274	0,181919
273	0,177038
272	0,171868
271	0,166598
270	0,161613
269	0,157027
268	0,151816
267	0,146571
266	0,142404
265	0,138171
264	0,132511
263	0,12658
262	0,122452
261	0,119959
260	0,118384
259	0,116705
258	0,113845
257	0,110419
256	0,108025
255	0,107384
254	0,107945
253	0,108324
252	0,108046
251	0,107343
250	0,107652
